asin,aspect,fear,anger,anticip,trust,surprise,positive,negative,sadness,disgust,joy
B00005LBZO,product,0.4935897435897436,0.5,0.4847222222222222,0.4145604395604396,0.2916666666666667,0.6110683760683759,0.47596153846153844,0.15384615384615385,0.0,0.30146520146520145
B00005LBZO,product_recipient,0.20555555555555552,0.33999999999999997,0.3265151515151515,0.3113636363636364,0.15595238095238098,0.436764705882353,0.4033333333333333,0.23999999999999994,0.1388888888888889,0.25
B00005LBZO,quality,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B00005LBZO,battery,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
B00005LBZO,price,0.0,0.0,0.2,0.2,0.0,0.4,0.0,0.0,0.0,0.2
B00005LBZO,box,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B00005LBZO,color,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B00005LBZO,speed,0.24038461538461542,0.0,0.25,0.07692307692307693,0.5,0.3076923076923077,0.15384615384615385,0.15384615384615385,0.0,0.07692307692307693
B00005LBZO,controller,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B000GPLT68,product,0.19263553906411052,0.16569541569541568,0.2753663003663004,0.22470689033189037,0.20446428571428574,0.39753541912632817,0.26904761904761904,0.13217635539064113,0.1504489337822671,0.22167411441604992
B000GPLT68,product_recipient,0.17818181818181816,0.2318181818181818,0.3351010101010101,0.26406926406926406,0.209375,0.4391729797979798,0.4706439393939394,0.18333333333333335,0.1,0.2893097643097643
B000GPLT68,quality,0.0,0.0,0.4185714285714286,0.2519047619047619,0.17142857142857143,0.48779761904761904,0.0,0.0,0.0,0.28047619047619043
B000GPLT68,battery,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B000GPLT68,price,0.09090909090909091,0.09090909090909091,0.0,0.18181818181818182,0.0,0.36363636363636365,0.0,0.09090909090909091,0.09090909090909091,0.09090909090909091
B000GPLT68,box,0.5,0.0,0.2,0.2,0.2,0.6,0.5,0.0,0.0,0.2
B000GPLT68,color,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.0
B000GPLT68,speed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B000GPLT68,controller,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B000Q9KPB4,product,0.2349621212121212,0.20846560846560847,0.2870332792207793,0.26329693034238494,0.15401785714285712,0.4346135571745327,0.3452872884691067,0.25416666666666665,0.17519841269841271,0.24754329004329007
B000Q9KPB4,product_recipient,0.09090909090909091,0.0,0.17676767676767677,0.18181818181818182,0.09090909090909091,0.34848484848484845,0.09090909090909091,0.16666666666666666,0.16666666666666666,0.22727272727272727
B000Q9KPB4,quality,0.2791666666666666,0.25,0.21666666666666667,0.2805555555555555,0.2,0.36666666666666675,0.28333333333333327,0.2733333333333333,0.25,0.21666666666666667
B000Q9KPB4,battery,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B000Q9KPB4,price,0.25,0.0,0.225,0.2,0.2,0.7333333333333334,0.25,0.25,0.0,0.2
B000Q9KPB4,box,0.27777777777777773,0.25,0.8333333333333333,0.41666666666666663,0.0,0.625,0.29166666666666663,0.29166666666666663,0.29166666666666663,0.0
B000Q9KPB4,color,0.3333333333333333,0.0,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.0,0.0
B000Q9KPB4,speed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B000Q9KPB4,controller,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B002AKKO6S,product,0.25,0.14285714285714285,0.19642857142857142,0.14285714285714285,0.23809523809523808,0.7142857142857143,0.41666666666666663,0.23809523809523808,0.0,0.14285714285714285
B002AKKO6S,product_recipient,0.15178571428571427,0.07142857142857142,0.1995535714285714,0.16712962962962963,0.15863095238095237,0.4319940476190477,0.2678571428571429,0.12797619047619047,0.07142857142857142,0.2706018518518518
B002AKKO6S,quality,0.5,0.0,0.2423611111111111,0.24228395061728397,0.13935185185185184,0.3772727272727273,0.5666666666666667,0.2,0.0,0.21349206349206348
B002AKKO6S,battery,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B002AKKO6S,price,0.2,0.14545454545454545,0.46060606060606063,0.18282828282828287,0.19090909090909092,0.5283549783549784,0.5111111111111111,0.3333333333333333,0.0,0.2106060606060606
B002AKKO6S,box,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B002AKKO6S,color,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
B002AKKO6S,speed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B002AKKO6S,controller,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B004KU83C8,product,0.1708333333333333,0.13333333333333333,0.36752136752136755,0.26381766381766386,0.13675213675213674,0.41373626373626377,0.43003663003663,0.19999999999999998,0.13333333333333333,0.23477564102564102
B004KU83C8,product_recipient,0.08333333333333333,0.5,0.34672364672364675,0.27286324786324784,0.1687179487179487,0.5056410256410256,0.3034188034188034,0.2,0.0,0.28368298368298367
