asin,aspect,fear,anger,anticip,trust,surprise,positive,negative,sadness,disgust,joy
B00005LBZO,year,0.25,0.3333333333333333,0.21904761904761902,0.26904761904761904,0.18333333333333335,0.3395833333333334,0.41666666666666663,0.25,0.5,0.25555555555555554
B00005LBZO,car,0.4935897435897436,0.5,0.2270833333333333,0.3504807692307692,0.2916666666666667,0.5207532051282052,0.47596153846153844,0.15384615384615385,0.0,0.2683760683760684
B00005LBZO,kid,0.20833333333333331,0.38888888888888884,0.2791666666666667,0.2555555555555556,0.15,0.5314814814814813,0.25,0.16666666666666666,0.1388888888888889,0.20555555555555552
B00005LBZO,son,0.2,0.26666666666666666,0.375,0.5,0.25,0.3416666666666666,0.5733333333333334,0.35,0.0,0.27777777777777773
B00005LBZO,toy,0.0,0.0,1.0,0.0,0.25,0.25,0.25,0.0,0.0,0.25
B00005LBZO,time,0.0,0.25,0.6229166666666668,0.25,0.225,0.29,0.29166666666666663,0.3333333333333333,0.0,0.2333333333333333
B00005LBZO,bike,0.0,0.25,0.25,0.0,0.0,0.625,0.375,0.5,0.0,0.0
B00005LBZO,pedal,0.0,0.625,0.25,0.0,0.0,0.625,0.25,0.0,0.0,0.0
B00005LBZO,child,0.0,0.0,0.21666666666666665,0.2555555555555556,0.13333333333333333,0.35555555555555557,0.5,0.16666666666666666,0.16666666666666666,0.31666666666666665
B00005LBZO,seat,0.25,0.3333333333333333,0.25,0.5,0.0,0.5,0.4375,0.29166666666666663,0.0,0.0
B000GPLT68,car,0.2867532467532467,0.15151515151515152,0.2526942355889724,0.24841649578491687,0.20734126984126985,0.4188543599257885,0.3219047619047619,0.13746753246753246,0.19696969696969693,0.24684601113172538
B000GPLT68,son,0.1803030303030303,0.26022727272727275,0.4498106060606061,0.278030303030303,0.20833333333333334,0.3768939393939394,0.48303030303030303,0.2,0.0,0.23484848484848486
B000GPLT68,wheel,0.26666666666666666,0.16666666666666666,0.19714285714285712,0.23571428571428568,0.1523809523809524,0.48035714285714276,0.4133333333333333,0.26666666666666666,0.25555555555555554,0.25476190476190474
B000GPLT68,time,0.12142857142857143,0.10555555555555556,0.6592757936507936,0.1164021164021164,0.12903439153439153,0.2083829365079365,0.1197420634920635,0.08571428571428572,0.10555555555555556,0.16820436507936506
B000GPLT68,quality,0.0,0.0,0.4185714285714286,0.2519047619047619,0.17142857142857143,0.48779761904761904,0.0,0.0,0.0,0.28047619047619043
B000GPLT68,race,0.5,0.16666666666666666,0.225,0.30666666666666664,0.18333333333333335,0.275,0.3333333333333333,0.0,0.0,0.275
B000GPLT68,gift,0.14285714285714285,0.0,0.2367857142857143,0.07738095238095238,0.2013095238095238,0.26892857142857146,0.14285714285714285,0.09821428571428571,0.0,0.22928571428571426
B000GPLT68,grandson,0.0,0.0,0.20833333333333331,0.3333333333333333,0.25,0.6166666666666666,0.0,0.0,0.0,0.3055555555555555
B000GPLT68,year,0.25,0.3125,0.205,0.21944444444444444,0.2270833333333333,0.24500000000000002,0.375,0.125,0.3194444444444444,0.275
B000GPLT68,piece,0.0,0.0,0.24821428571428572,0.3271428571428571,0.2,0.34714285714285714,1.0,0.0,0.0,0.30892857142857144
B000Q9KPB4,product,0.2349621212121212,0.20846560846560847,0.2870332792207793,0.26329693034238494,0.15401785714285712,0.4346135571745327,0.3452872884691067,0.25416666666666665,0.17519841269841271,0.24754329004329007
B000Q9KPB4,model,0.2044047619047619,0.19206349206349205,0.17738095238095236,0.2693452380952381,0.0,0.5020562770562771,0.24702380952380956,0.17059523809523808,0.12142857142857143,0.21261904761904762
B000Q9KPB4,base,0.22076923076923077,0.175,0.16025641025641024,0.5012820512820514,0.0,0.21743589743589742,0.19935897435897434,0.17576923076923076,0.175,0.0
B000Q9KPB4,quality,0.2791666666666666,0.25,0.21666666666666667,0.2805555555555555,0.2,0.36666666666666675,0.28333333333333327,0.2733333333333333,0.25,0.21666666666666667
B000Q9KPB4,item,0.2518939393939394,0.125,0.18181818181818182,0.34090909090909094,0.0,0.5681818181818181,0.4951298701298702,0.31249999999999994,0.3333333333333333,0.34090909090909094
B000Q9KPB4,wire,0.2375,0.1,0.6666666666666666,0.2611111111111111,0.0,0.4,0.2375,0.2125,0.1,0.0
B000Q9KPB4,box,0.27777777777777773,0.25,0.8333333333333333,0.41666666666666663,0.0,0.625,0.29166666666666663,0.29166666666666663,0.29166666666666663,0.0
B000Q9KPB4,time,0.12179487179487179,0.11452991452991453,0.5128612128612129,0.11565934065934066,0.10659340659340659,0.24967032967032968,0.2267399267399267,0.07692307692307693,0.08846153846153847,0.15137362637362636
B000Q9KPB4,corner,0.28968253968253965,0.29166666666666663,0.2857142857142857,0.19642857142857142,0.0,0.6428571428571428,0.5257936507936508,0.2857142857142857,0.0,0.14285714285714285
B000Q9KPB4,thing,0.17094017094017094,0.0,0.1565934065934066,0.1452228327228327,0.12698412698412698,0.3114163614163614,0.17094017094017094,0.17094017094017094,0.0,0.27815934065934067
B002AKKO6S,string,0.2875,0.24772727272727274,0.19818181818181818,0.19636363636363635,0.175,0.4163636363636364,0.4219008264462811,0.18522727272727274,0.0,0.19818181818181818
